C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	PH001	PH002	PH003	PH004	PH005	PH006	PH007	PH008	PH010	PH011	PH012	PH013	PH014	PH015	PH016	PH017	PH018	PH019	PH020	PH021	PH022	PH023	PH024	PH025	PH026	PH027	PH028	PH029	PH030	PH031	PH032	PH033	PH034	PH035	PT001	PT002	PT003	PT004	PT005	PT006	PT007	PT008	PT009	PT010	PT011	PT012	PT013	PT014	PT015	PT016	PT017	PT018	PT019	PT020	PT021	PT022	PT023	PT024	PT025	PT026	PT027	PT028	PT029	PT030	PT031	PT032	PT033	PT034	PT035	VH001	VH003	VH004	VH005	VH006	VH007	VH009	VH010	VH011	VH012	VH013	VH014	VH015	VH016	VH017	VH018	VT001	VT003	VT004	VT005	VT006	VT007	VT009	VT010	VT011	VT012	VT013	VT014	VT015	VT016	VT017	VT018
IL22RA1	0.0302933953784958	-3.1737819724069	-2.99202214519159	-3.850378939746	-3.65859888585816	-3.74986108286374	-3.23240344450337	-0.767979927335857	0.465289045437855	-0.337022629285109	-0.0823929095275866	-0.150883429038035	0.0978861174189679	-0.695705262581876	-0.230724288073891	NA	-0.127546065519479	-0.364569495715126	-0.118177869248778	0.606624599448025	-0.0523639937199621	-0.0353204285082855	-0.225391989745467	-0.895810356071524	0.995094326021481	-0.157758839899075	0.910777743077694	-0.592888555508799	-0.312356526756351	1.39823926964796	-0.0331045158183303	0.97999753079653	0.0699180701780478	NA	0.649380276606449	-1.05442216587747	0.383301008345112	0.311351351289543	NA	0.442152664513842	0.0548052554678805	0.787725389896457	0.527413342396417	0.794905672425181	-0.0259896667779111	-0.000897035836421056	0.579118695343366	0.782039639846093	0.822226348108523	0.9219161291737	1.18427468561502	0.610708645680808	0.644820489482941	1.05860984221116	0.728721716731157	0.357244309048119	1.92853689929221	1.76082899938296	2.0937931462052	0.285348184987496	0.835588340763904	-0.00489687322642866	0.0339116528400742	0.74889970354265	-0.334525611116578	0.42881259444717	-0.385662950170533	NA	-0.454621095228432	0.27611628315692	-0.0592630087059993	-0.0445360258157602	NA	-0.120596326597105	0.00636199560009775	-0.170984038056581	-0.0437498258467888	-0.860058550127744	-0.296015702579577	0.187948653973996	0.30980166567702	-0.00333910317186091	0.0990651188104605	-0.598391728458046	0.253044615862228	0.0584711766232426	-0.169540063099481	0.0876487244141477	-0.808849473116989	0.278125412660618	-0.241051828968522	0.105985402671655	0.431596544731406	0.674754189162373	-0.883149072602897	-0.230960004610416	0.240274655842132	NA	0.251238903896232	0.074341100958268	NA	0.550534551781852	NA	-0.312242318639391	NA	-1.05313211362041	0.492674848416711	0.281897311578214	NA	0.555741128096739	-0.569340444937194	-0.431196044567247	NA	0.327391131166784	0.165247577713564	0.583551405919928	0.623572609646225	0.676115026537606	0.0936780035727892	0.629322016696203	0.26467863829667	NA	0.446046041414442	0.0262552142770043	NA	0.632419594475029
IL22RA2	-0.888833993281019	-2.50521304829616	NA	-1.96996825004684	-2.93195348760433	NA	NA	NA	0.412167550928553	-0.154355545254159	NA	-0.696693894206939	0.844375539091319	NA	NA	NA	0.746767951429394	-0.0581868103254746	-1.75410084776248	-0.521569911488828	1.21005849032283	0.446135837298719	-0.151907146816942	1.6323961675255	1.44351463019731	NA	-0.0683571457177939	-0.683235631433734	-2.63950663425302	1.01580154955864	-1.14928902946737	0.949561136760024	-0.67805507212359	NA	0.282655385114858	NA	NA	NA	NA	0.468122368073292	NA	0.200569158262339	0.0435783948356678	0.899681664493096	0.578826857322833	NA	NA	1.39489777433518	0.665364495482419	0.199599336876929	NA	0.242884954834272	0.526579933631118	1.13937948153008	0.352844096807434	0.6055975734213	NA	NA	0.639987283134276	NA	NA	0.0959247619660485	NA	-0.340848904141567	-1.5708269881639	NA	NA	NA	-0.529462560298377	NA	-0.0214198033433907	0.54338658995498	NA	NA	NA	NA	NA	NA	0.243373625047367	NA	-1.64244199858928	NA	-0.780573436616362	-0.520426233941766	NA	-0.491544160952991	NA	0.920394134438766	-1.35038301709883	0.896642098057263	NA	NA	-1.07218857780906	NA	0.663571507468485	-0.220553538825081	NA	NA	0.736033965460859	0.885642397394356	NA	0.505600142417231	-1.41184065005592	0.411695631970383	-0.0984722991943535	NA	0.745832933772141	1.49867364596191	NA	NA	1.02743128766227	NA	-1.67340634830541	NA	0.141145514147643	0.124538524976312	0.320578920967807	-0.0520866587283904	-0.682660656248695	NA	0.57612216463767	1.24275427566662	-0.19370002988139	-0.0282343367411648	NA	1.0116069137791
IL26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.290633911074209	NA	NA	-1.0098132805531	NA	NA	NA	NA	NA	NA	0.295811326149643	-0.09139645243083	NA	NA	-1.09960153975472	0.106943009294331	0.308674287524435	0.0694853900698912	NA	NA	NA	NA	-0.0333634544733731	-0.506684419270796	0.496637327647289	0.966273893029909	NA	0.51845975447261	NA	NA	1.04202674598349	NA	0.996457356785166	0.606717114732393	0.984935346344709	0.965025069043112	1.32449396970808	0.984651232986957	1.08426864014255	NA	NA	0.642364016128041	NA	NA	-0.484682630532013	NA	NA	NA	NA	NA	NA	-0.00900914205120543	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08418130806026	NA	-0.262280690579595	NA	-1.09823924532807	NA	NA	NA	NA	NA	NA	0.637134280936975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.52015388674776	NA	NA	NA	NA	NA	0.418271749984624	0.357619768039125	NA	NA	NA	NA	NA	-2.31908288359526	NA	NA	-1.99712743455213	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL8b	NA	NA	-1.12254844123653	-1.26003652615934	-1.55143203337838	NA	NA	-1.03724844830682	NA	NA	-0.638678583074828	NA	NA	-0.910124217320812	NA	NA	-0.640375267838594	NA	NA	NA	NA	-0.507564275960759	NA	NA	-0.418550111435333	0.761751438595283	-0.148892682273075	0.887087346808772	0.471548675213266	1.71894335862352	0.431742193977754	-0.882149582797018	0.758724760127689	0.712130776174129	0.693603238856734	NA	1.32940803793744	0.713644290350326	NA	-0.225799810638655	1.41424915404144	1.04067260393794	0.352404240960002	0.0405554170328375	1.41296490188083	0.927764778784179	1.46964781405971	1.57081525472932	-0.00172746135012456	0.902083234420107	0.786515934896982	0.807152840205997	1.24539212513566	1.42786955703041	1.08157991022734	0.987750078653519	1.22883662602565	0.733409895034647	0.638846355033966	-0.615519170729854	NA	NA	-2.40410910336886	-1.09851746877633	NA	NA	0.734418962799578	NA	NA	NA	-1.02871842507735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.731499334317687	NA	-0.845323682706621	NA	0.480445633394134	-0.875316682526092	-0.788640945470148	NA	-0.787402878103224	NA	NA	NA	NA	NA	-1.78238340625071	-0.894669510616904	NA	-1.14988108233167	NA	NA	-0.619921771175809	NA	NA	NA	-0.45610938132509	NA	NA	NA	-1.00049377193779	NA	NA	NA	NA	-0.734801372123354	NA	NA	-0.81890842991569	-0.731728508862081	-1.05288706756362	NA	NA	NA	NA
KLRK1	0.253960039202171	-1.35660246766797	-0.196271399605996	-0.299954056331636	-0.401327768731347	-0.652610404429738	-1.42941110610083	-0.328022169344836	1.22624113826253	0.188745288627964	-0.60010874076353	-0.745727959227233	-1.34421942633596	-0.0397551720852547	0.352525115265342	NA	0.98156083033466	-0.485197790231576	-0.732519541101778	0.711124394177407	2.01971672421603	-1.56000682582646	-2.0176665089301	-1.25423989816346	NA	-2.43504292614186	-2.1741830820464	-2.36735209934556	-2.46624722710611	-0.127589245263535	-2.23064752774476	0.120063147229441	NA	-0.576664643133035	0.506730572981433	NA	0.0254601814426588	-0.359225858899289	NA	-0.713037619241655	-1.05413664452305	NA	NA	0.167942009358259	1.64922977270065	-0.0313352299368789	NA	1.0030241612394	0.795657629443735	0.725984157615386	0.136902403970842	1.20675920280165	0.396771870266779	0.956300057581441	0.428801538548218	0.418895241308978	1.91817985401314	-0.0757469825036171	0.153742920334249	-1.05710840773262	-1.33249830653327	-0.591523144275389	-0.938896031846102	-0.383826591515049	NA	-0.239362748378397	-1.29072609187292	NA	-0.537700755727428	0.178508348526848	-0.036453074133334	0.989485743955744	NA	-0.0914314807741615	-0.0456993294432272	-0.0790487666778629	NA	-0.0598965290342332	-0.671928595565665	1.48247723313396	NA	0.631215236629767	0.124025918049538	0.586308452616018	NA	-0.0929175198317002	0.632537209921467	1.23746752760239	NA	1.36327510925893	NA	1.62677638069378	NA	0.52654190783791	-0.248773594727126	0.998897230423639	1.6439463389483	NA	0.732587667040301	1.40818223448202	0.532484676553228	1.23317465222818	0.134261469415014	-0.400006148199644	-0.0215934571871648	0.583337023024386	-0.284435253060001	-0.783370776611288	0.845021631942744	0.689331628809349	0.571778878986717	0.179410652056464	-0.445244120481144	NA	-0.760257350255776	0.546684007376261	-1.17168956825237	0.101901120790865	0.39908439868493	0.581686376142588	-0.243820334818676	2.6058257352436	0.35252525640069	NA	NA	NA
LCN2	-0.925085838861826	-1.02728319118388	0.356229137994125	-0.31627213060399	-0.41269268604644	-1.10202267461141	-0.346156278631298	-0.946909992138686	-0.774244070874238	-0.525563536396003	-1.27184982085137	-0.503360288942856	-1.2669250353184	-0.101139426943987	-0.315658176548953	NA	-1.15911778225319	-1.18247614127112	-0.712254077100784	-0.627713294549423	NA	-0.472802414723396	NA	-0.632783791580181	NA	1.16059670604088	1.12134720390546	1.68033787691248	1.06125728803425	1.44341698901074	0.985879517068033	NA	-1.01077336463089	NA	1.04655820127813	-0.236905660895367	1.6896301264838	1.14451585714546	NA	0.363300964977852	1.40243784118974	1.7137565688117	1.16912068841499	1.50176855582257	1.36527804250548	0.991110235672873	1.67537821194377	NA	0.771410213357892	1.67674741690258	1.26060210848664	1.13287594813689	1.40400182121689	NA	NA	1.53056598950056	1.33136598021912	1.4421357139889	NA	0.613801163057734	-0.756473959775273	-0.0258611729004748	NA	-0.0953247853798219	NA	1.21696969416413	1.19127568420044	NA	-0.688999157495431	NA	-0.488671932680086	-0.698798051494684	NA	-0.163347665551664	-1.03511126654967	NA	NA	NA	-0.946402731765294	NA	-1.85775956167799	NA	NA	-0.802183274545313	NA	NA	NA	0.578292939038486	NA	NA	NA	-0.19870552261308	NA	NA	NA	NA	NA	-1.8492526091686	NA	-0.220354390418944	-0.721860211400252	-1.39639722376897	-0.003716762707829	-0.540219050933295	-0.8733056543668	-1.17006778016744	NA	-0.135346798742738	-0.854379444874166	NA	NA	-0.382278884993311	NA	NA	NA	-0.394345876095264	-0.863070249561489	NA	0.144502535527723	-0.826821691100917	-0.27434562338377	-0.916509656866427	0.3096521319426	-0.158756077554061	NA	-1.26746260946215
MICB	-0.467431448926232	NA	-1.51553247259634	-3.06300319426341	-2.11819029603869	-2.87684363586395	-2.04125745869205	-0.462861165469362	0.164475780452666	0.090742920481985	0.139338905765772	-0.00949702213095571	0.637034703102443	0.101711259984226	0.239122187568027	NA	0.614945867059738	0.267457584505945	-1.10238568663173	-0.294525543488496	0.448133709566803	0.227543963782796	NA	0.278730669714338	0.638862891807724	-0.0503238541261854	0.454835938565987	0.17910055312272	-0.180727783226766	0.701626894976975	-0.0597689890730937	0.733313683868938	-1.03977383966164	0.516381272552285	1.37283781973193	-5.60510380469542	0.499928854163853	-0.495918530401758	NA	-0.603623439604242	-0.328801597909176	-0.313263303347128	0.754337282697186	0.57945033816659	0.391157264418836	0.44843709459477	3.06229090525989	-0.264819572646972	0.498863056359513	0.801866303652505	1.23999662415696	0.37531445428046	1.14189054900509	1.18622130844882	0.710157904696718	0.851529242302678	0.569547852758943	1.4264611676551	0.756468873586632	0.245521011052318	0.179709000716181	0.913684769423716	0.408828903557789	0.438382938539135	NA	-0.110346052968523	-1.03581228447508	NA	-0.0856680038504692	-0.21256624581574	-0.329106690879602	0.448742194474412	NA	-0.311434485681216	NA	0.160819318655103	NA	0.457883390659692	-0.649631064979995	1.14158545336817	NA	-0.148126585939938	0.317729818459233	0.213224031263967	NA	0.637644292121678	-0.0750021945458087	0.145584947475606	0.319558351065053	1.00112765768172	0.212005399434296	-0.05824584528612	0.953902572242057	0.959081035299986	0.319405551855217	NA	0.845132141546613	-0.0500193124425816	-0.166407819507998	0.727525047519012	-0.282948016039049	-0.403753593031792	-0.610022224930937	-0.933897489067493	-0.618400475633974	0.215661336417591	0.0541810510924123	-0.880577379364198	1.07242204991497	0.587524316221805	NA	-0.812715884913957	-0.357137592521347	NA	-0.699598443317016	NA	-0.0753078458237029	-0.288280145658621	-1.23035032358467	-0.0305188853097177	-0.261772137202144	0.208044732037281	-0.404972276881765	-0.915616855925801	NA	-1.35313820053798
NLRP1	0.681783366800439	-1.33951685452089	-1.02284163273416	-2.47119559808067	-2.11099594531079	-0.923352812898859	-1.41324426455936	0.18745134356168	0.478809953481845	-0.643541573534728	0.270950345807082	0.495242798486071	0.343345038051153	0.775941915647187	0.246077508511897	NA	1.46392106989893	0.671568625638567	-0.105239697934536	0.427732658949165	1.91339544525124	0.53832561643444	0.478365228771107	0.365997495673223	0.711540715894176	-1.44744396683306	-0.909584357142664	-1.88536927900231	-1.70149506801951	-0.174970230734291	-2.68571705817929	0.196778375629448	-1.64997257437223	-0.832304217007142	NA	3.79479006268443	-0.666637113855112	-1.89758288733779	NA	-0.719046984282788	-1.2871070543276	-0.591355795212051	NA	-0.467662249126237	-2.32640443380721	-1.39903258652805	NA	-0.964660170031358	-0.524955021474887	-0.749249138912678	-0.154984133654025	0.253185041904306	-0.186962312551319	-0.181854495560945	0.262067281085682	-0.0297360898192555	1.84966100718602	0.914958877061238	1.22208485179956	0.414408907621302	0.619159557446853	-0.113677273987505	-0.879383896788248	NA	-0.929571724929536	1.67711006277622	-2.04126464834821	NA	-0.121674254232824	1.56718419920597	-0.663972865669567	1.34799959303403	NA	0.397310279520502	0.365108879829278	0.620492105108495	1.13836349987428	-0.262910752162943	-0.276236228779352	0.581850764334123	0.352450524181432	0.661797694068408	0.544099765322238	0.119497388356187	NA	-0.25713666134175	0.226537053653573	0.268285272081512	-0.372169918333502	0.937166592859019	-0.105684529430874	0.0968457723837691	0.98691052082567	1.63980126966349	0.971364645716962	0.224315433555882	0.432618933782056	1.24318153072165	0.228756083672911	-0.78478055632374	0.628485643238646	0.933168946250859	-0.253138946722905	0.360667316547217	0.460156098141909	0.342235309613506	-0.045725002574357	-0.210945653861401	0.175236587640193	NA	0.667570048583708	-0.179530448672585	-0.223826333413429	0.38820432597633	-0.882048891179542	-0.536948707813878	0.753735028820306	0.49213379940021	0.0648680688737442	1.11127201572083	0.388648278887533	-0.116787931502906	-0.287338846890987	-0.192736490312674	NA	0.228533739118818
NLRP3	0.0638096181012372	NA	-0.916246688890882	NA	NA	NA	-2.4447876976523	NA	0.438065651738497	0.158227834324333	NA	NA	NA	NA	NA	NA	0.400862156478125	0.863049847708254	NA	1.1841225151317	NA	-0.342295423748865	0.513913518889464	NA	NA	NA	NA	NA	0.291774673950725	-0.22568677224721	NA	NA	NA	NA	NA	NA	-0.338372731936338	-1.59686060912471	NA	-0.862113027278978	-1.6280827172417	NA	0.901952226421811	NA	0.248974344916783	NA	NA	-0.215836919731986	0.406117491620127	0.743470236798935	0.303042343285453	0.668003682437463	1.23805006287744	NA	-0.345573606303797	0.853168624055503	2.26527063244013	NA	NA	NA	NA	NA	NA	-1.53626250873641	NA	NA	NA	NA	NA	NA	-0.845085217649255	0.443566672412554	NA	-0.629602264228034	NA	NA	NA	0.614289555155099	-0.183514071948101	0.11847576894389	NA	-0.93554809046702	0.169753249049288	NA	NA	NA	1.06280531596476	0.615793362496397	NA	NA	NA	NA	1.14498530208604	0.0967932343886455	NA	NA	-3.33244282139801	NA	-0.0184150188422578	NA	NA	NA	-0.849700361605397	-0.365216138180333	NA	0.332151732319408	-0.327174153770411	NA	0.499173364091518	1.45354824497159	NA	NA	NA	NA	NA	-0.154394422073175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI3	-0.55073502335183	-1.39275397439469	-0.696342279046719	-1.30787548791516	-0.16622580749623	-1.13347752309575	-0.93036720370939	-1.00997519776011	-1.18036122155227	-0.0793020453630267	-0.61901533565017	-0.484421448505291	-0.651543077767759	-0.719862612785644	-0.41055607283144	NA	-1.11750889735393	-0.784209625492455	-0.7942786317093	-0.652526516188188	-0.627668265920752	-0.407330678185203	-0.292402627933083	-0.229471534788052	-0.331420109723455	1.49971904395268	1.67049856772433	1.60670212364541	1.37008074157417	1.60253274942775	1.49720183033739	0.821006560572102	1.51104688041221	1.7280805234378	1.50923747838714	0.261627586856622	1.58601354437588	1.47387825638417	NA	0.577305712160147	1.47659194681743	1.60752801638099	1.35226354430134	1.56461670337924	1.52607154146282	1.56862868605555	1.3922643149571	1.48689681355766	1.25145579265436	1.68442193842154	1.4382823469802	1.37904868082112	1.65460840347513	1.45020006392015	1.41322814176642	1.63155977702484	1.4593250946555	1.57146075772218	1.62990776647498	1.11135530701213	-0.355884659024054	0.396693495724387	-0.215312154523335	-0.0427234506152312	-0.697364788109412	-0.962619598363474	1.49106596267562	NA	-0.119735377676876	-0.911724035419857	-0.84887144420327	-0.466564642860784	NA	-0.34691679534217	-1.02830391102422	-0.352502020113358	NA	-0.730482114805614	-0.709793775328968	-0.407252056547121	-0.753491518817734	-0.855479182679779	-0.876954464630439	-0.76438639066478	NA	-0.264123016627868	-1.07849132623769	1.04519881567051	-1.19003686780643	-0.266286440076874	-0.47883637572977	-0.328666735703552	-0.665427223481815	-0.523281548353015	-1.03841249163488	-0.696892610978231	-0.729144811345369	NA	-0.844387805577638	-0.359109764104228	-0.535238492099423	-0.541688704744669	-0.0859099359860264	-0.468845986835762	-0.511875093836234	-1.00002422816225	-0.627983195537468	-0.275725875965536	-0.628691090156502	-0.912431930113395	NA	-0.777544294312744	-1.10043885852392	-1.08053668631814	-0.710973681836704	-0.628219059124272	-0.341489118687841	-0.605721236691174	-0.495591597648003	-0.396239145386119	-0.702949858411975	-0.797975927973574	-0.125399297627302	-0.547588544808674	NA	-0.919433073443557
PYCARD	-0.44562438199201	0.86522382350232	0.219372032577791	0.463219118791177	1.43541594378424	0.738971726697882	0.555289152799342	-1.95565242843851	-0.585550227924813	-0.350134884530459	-1.54088444410716	-0.526298237584862	0.5931187169399	-0.764220452095468	-0.736873321212258	NA	-0.820738510061778	-1.4547400117158	-0.874066022590061	1.03796765568444	-0.0577472553301167	-0.938786133475262	-1.14799403319804	-0.908249543284262	-0.706791173473299	1.57169766193147	2.68017529295224	1.28910822204342	1.16923421017016	1.91536045444793	0.96458580171873	2.23760417412676	0.656473270974237	1.10542456210777	1.84699352010667	2.0821805368245	0.501961578776558	0.589244447489506	NA	1.08992848437442	0.682908465196326	1.32465851763128	0.176528192614964	0.56668187617383	-1.16759312497421	0.0128985005670192	0.558935087011215	0.373883115253883	-0.270144470473751	0.338332145495866	0.663308969786787	1.00469596788962	0.615452121060637	0.162170236822127	0.517002127860345	0.748542488270987	1.93382105522995	1.99877005920422	2.02520695437144	2.40305594524934	-0.0235645518306271	0.596765622097808	-0.792023958485561	0.0352328183808155	NA	1.11727559767693	0.0311303999312511	NA	NA	0.745806641820293	0.844713964966431	-0.109707227741105	NA	-0.040427083615419	-0.363126562712835	0.00150496305184794	0.64918127801369	-1.33030910346013	-1.88455030825936	-0.195850904468405	-1.12155833799704	-0.616089675327672	-0.606972719764922	-1.49986441440771	NA	-0.181722426994656	-0.499861178230587	-0.614721378602379	-1.03860477616597	-0.278805325630803	-1.02128525166494	-0.793846628947338	-0.250090468098903	-0.104238196580086	-0.141157589554492	-0.522195597910595	-0.669416222265387	-0.0960343935791344	0.49466754950746	-0.106973429559729	-0.982542865808994	-0.352187543557125	-0.563217736863783	-0.607884297405532	-0.783818616552574	-0.948814723194382	-0.714995203769482	-0.691750746211726	-1.2979482246579	NA	-0.811623306236969	-1.86735072805953	-0.325296140940934	-0.618824193259496	-0.480720415970374	-0.0823604366502965	-0.219097223811249	-1.7810850708757	-0.424200936253168	-0.00533066598764454	-1.37497738667378	-0.717729279479806	-1.14799403319804	-0.124748662219247	NA	0.847903755997862
REG3A	-0.0649121212005547	NA	NA	0.0224640466720642	-0.488042487875744	NA	NA	NA	-0.242538864358713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.608356322444411	NA	NA	NA	NA	NA	-0.32941553956958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.86299510340275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.273164797952929	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79584748935574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.309780093614667	NA	NA	NA	NA	0.324842360395627	NA	NA	2.41649124676659	NA	NA	NA	NA	NA	NA	NA	NA
S100A8	-0.382039676400498	-0.302618295934649	0.483039254801926	0.301259949878604	NA	-0.0554524671413158	0.36733044079637	-1.2091197782622	-0.803025494692873	-0.181602785718324	NA	-0.590649805381486	-1.06028987805711	-0.860708839738277	-0.281051320036877	NA	-1.24891619863915	-1.4219661787585	-0.465569428231308	-0.764085124092136	-1.31699775152462	-0.613714405637039	0.321714296978651	-0.653083107999529	0.106300174086921	1.3767034071245	1.53409172277176	1.46673736693047	1.42728336726995	1.53811406487993	1.41504485970861	1.28367419730884	1.26313382443402	1.44602608410879	1.30344384299031	0.978654124716887	1.48274168840672	1.22012826040271	NA	0.775050745546961	1.45629618892007	1.38440578166947	1.19205658615414	1.38337901606223	1.17900548097857	1.43147686414987	1.0183648974613	1.41679909448346	1.1554698580835	1.31799298129984	1.35351009386243	1.29668261586612	1.44628285711427	1.43134864087879	1.37499169574979	1.43122009112942	1.34773343538078	1.34452385419343	1.39159477341465	1.12226321303744	-0.322644796985133	0.561605270993632	-0.53805875719859	0.310930645968977	-0.209760158062419	-0.970512683516154	1.22487823491134	NA	-0.88107788016771	NA	-0.426971200058758	-0.303302914340649	NA	-0.179719999809927	-0.958359805282378	-0.189476721523507	-0.324014195460333	-0.100555227506718	-1.05678107620162	-0.494068621485288	-1.62805145396836	-1.27643115541719	-0.696730608584689	-0.436984536053835	-0.892588929189558	-0.385890945711598	-1.55265226264926	0.941425137610603	-0.175269649710648	0.0239687527082457	-1.31704067449656	-0.259911864793684	-0.775895464342609	-0.343355916305381	-0.589152338741048	-1.29590133073906	-1.1184012074783	NA	-0.601219533503066	-0.504082118403073	-0.64820491152299	-1.33723843723499	0.264373272920377	-0.912829511522053	-1.230601218873	-1.49514031225061	-0.420210220610097	-0.0382503067873201	-1.07287078130949	NA	-1.03221853448106	-0.393274218233012	-1.39624850556967	-1.13123857132697	-0.799516707349758	-0.367405085952338	-0.910775324586314	NA	-0.205994100058286	-0.906923904367199	-0.963580308144559	NA	0.188460522936383	-0.5416532471608	NA	-1.26158275980856
S100A9	-0.232784212789113	-0.694252439149149	0.222483139108974	-0.200547964799252	0.560908022897659	-0.627314534176306	-0.107126258359689	-1.10073610573626	-0.657048163471682	-0.12423413939418	-1.06539948700285	-0.49448460869097	-1.19748247429502	-0.708895046376795	-0.0312981912560165	NA	-1.28601062319848	-1.16632915214113	-0.580472863551004	-0.692833073689945	-1.06170142335683	-0.625446729678266	0.239068356014209	-0.631274128788932	0.109824129526989	1.43349178853181	1.47069620561745	1.40017230736025	1.23118365106076	1.6602288971972	1.446789685917	1.3114944843185	1.23686165076132	1.56176463788127	1.37178344880338	NA	1.50521092015343	1.25228889599834	NA	0.805874150407715	1.46352423545799	1.42426549321561	NA	1.25060768941154	1.202047985391	1.46464465986719	1.48616042785233	1.44753677801638	1.20653053798729	1.39210376968423	1.42908390239749	1.25845222770167	1.41787794838652	1.48694506692256	1.35549711177404	1.40039616425289	1.42523658470088	1.41459077164789	1.43012994533122	1.25688337704095	-0.331846516716703	0.678273726695671	-0.127745742938901	0.492849542936158	0.180572312550478	-0.46639462621582	1.30955201636146	NA	-0.450033836464391	-1.04515375197827	-0.386980574214502	-0.257363158576701	NA	-0.0264420206696367	-1.37170011372766	0.097124134204399	NA	-0.00178869385629795	-1.22549776645929	-0.102793322797963	-0.96446951516408	NA	-0.730336294460095	-0.343949038244233	NA	-0.0959201609796058	-1.38619338697051	0.926900078149256	-0.233606114293423	0.183074921465495	-0.793538889633912	-0.286648228417006	-0.809003396855282	-0.244065118698264	-0.732652236998236	-1.61972914315587	-0.982772771858972	-1.1012591124298	-0.72122199937373	-0.378463895199329	-0.69903380556659	-1.0775021416724	0.238694738433748	-0.766345336323822	-0.787188535692633	NA	-0.510546871990691	0.121777461057574	-0.940376471745943	-0.641957279661931	-1.20846426739955	NA	-1.58697006938537	-1.26075943219557	-0.924127540669264	-0.364941998401196	-0.897457078777195	-1.74322078237709	-0.32407664496706	-0.835374764910509	-0.903956479326458	-1.27443094766805	-0.0310740486313847	-0.63725058487204	NA	-1.34316185096512
TNF	0.650098734082087	-3.44934324505329	-2.40378974811025	-2.86429873043728	-2.96889307552221	-3.15738552511082	-3.04075285976243	-0.376642895250054	0.168896191906017	0.276498711061493	-0.248159324294014	0.0138877022096657	-0.514720840167146	0.615109607626767	-0.222387181389845	NA	-0.0651210775426976	0.00147161223375269	-1.03279349760584	-0.697570376447037	-0.117417461872874	0.391626863058649	-1.04784314806727	-0.936478072237585	0.775008613281661	-1.02094319382464	NA	-0.727292413269798	-0.565512857390043	-0.0733986921523372	-0.173477060373464	-0.0139534349323618	-1.20849483326548	0.129391829649916	1.12829205196332	NA	1.552307294763	0.565635152504166	NA	0.0887582668130476	0.000719564325383419	-0.07753640668488	1.42100140396098	0.533842530738493	-0.286722914442339	0.764097348069065	1.09443130103915	0.965382268607865	0.742276302071715	0.699760851682384	0.889007173959194	1.37058649512124	1.04589725543813	1.79780015531768	0.609464851965495	0.578990188349161	1.43172390227271	0.631286654992873	1.21520196432436	-0.307791976635362	-0.803668187799808	0.297192436032626	0.161370618984358	0.123371819270026	-0.54782838268277	-0.10650696077158	-1.27659304345038	NA	0.22307351164624	-0.068508130546195	-0.756638305838733	0.394636525750718	NA	0.0469974541644325	-0.980873729436743	-0.411820475781207	NA	0.100421956975357	-0.935350768156311	0.137291987349951	0.441665694063599	-0.0688841410289004	0.293053220642699	0.249034418324196	NA	0.451447447359383	0.615862345869708	1.69866215954861	1.07223349804463	1.34387354737799	-0.100110894017824	0.462734689884746	-0.669352544144301	2.24909099430599	-0.270921952075935	-1.80839964374191	0.378458737718254	0.168143423160781	0.143688020615174	0.792691173729244	0.136539169275067	0.126757495405799	-0.431196887531229	1.20504352883015	0.418715851643829	-0.204327760927148	-0.484246142973936	-0.319455182596468	-0.340148898631151	0.575981980747385	-0.350307388518578	-0.00728190463908598	0.646712323202991	-0.679510394993125	-1.13136774040534	0.688850363163043	-0.0624874243580075	-0.021854306226471	-0.103497325793803	1.31791332850424	0.360021926772368	1.10383626765999	-0.258505779342224	0.470258862927288	NA	-0.245714484089734
